"STAID","ID","Month","Year","qmeas","wb0","wb1","wb2","wb3","wb4","wb5","wb6","wb7","wb8","wb9","wb10","wb11","wb12","p0","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","p6sum","p3sum","p2sum","X.1","DRAIN_SQKM","PPTAVG_BASIN","T_AVG_BASIN","T_MAX_BASIN","T_MIN_BASIN","WD_JAN_BASIN","WD_FEB_BASIN","WD_MAR_BASIN","WD_APR_BASIN","WD_MAY_BASIN","WD_JUN_BASIN","WD_JUL_BASIN","WD_AUG_BASIN","WD_SEP_BASIN","WD_OCT_BASIN","WD_NOV_BASIN","WD_DEC_BASIN","WD_BASIN","WDMAX_BASIN","WDMIN_BASIN","PRECIP_SEAS_IND","JAN_PPT7100_CM","FEB_PPT7100_CM","MAR_PPT7100_CM","APR_PPT7100_CM","MAY_PPT7100_CM","JUN_PPT7100_CM","JUL_PPT7100_CM","AUG_PPT7100_CM","SEP_PPT7100_CM","OCT_PPT7100_CM","NOV_PPT7100_CM","DEC_PPT7100_CM","JAN_TMP7100_DEGC","FEB_TMP7100_DEGC","MAR_TMP7100_DEGC","APR_TMP7100_DEGC","MAY_TMP7100_DEGC","JUN_TMP7100_DEGC","JUL_TMP7100_DEGC","AUG_TMP7100_DEGC","SEP_TMP7100_DEGC","OCT_TMP7100_DEGC","NOV_TMP7100_DEGC","DEC_TMP7100_DEGC","ET","PERDUN","PERHOR","CONTACT","RUNAVE7100","WB5100_JAN_MM","WB5100_FEB_MM","WB5100_MAR_MM","WB5100_APR_MM","WB5100_MAY_MM","WB5100_JUN_MM","WB5100_JUL_MM","WB5100_AUG_MM","WB5100_SEP_MM","WB5100_OCT_MM","WB5100_NOV_MM","WB5100_DEC_MM","WB5100_ANN_MM","BFI_AVE","HGA","HGB","HGAD","HGC","HGD","HGAC","HGBD","HGCD","HGBC","HGVAR","AWCAVE","PERMAVE","BDAVE","OMAVE","WTDEPAVE","ROCKDEPAVE","NO4AVE","NO200AVE","NO10AVE","CLAYAVE","SILTAVE","SANDAVE","KFACT_UP","RFACT","ELEV_MEAN_M_BASIN_30M","SLOPE_PCT_30M","CaO_pct","MgO_pct","S_pct","LPerm","UCS","anorthositic","gneiss","granitic","intermediate","quarternary","sedimentary","ultramafic","volcanic","SGEO1","SGEO2","SGEO3","SGEO4","SGEO5","SGEO6","SGEO7","SGEO8","SGEO9","SGEO10","SGEO11","SGEO12","SGEO13","SGEO14","SGEO15","SGEO16","SGEO17","SGEO18","SGEO19","SGEO20","SGEO21","SGEO22","SGEO23","SGEO24","SGEO25","SGEO26","SGEO27","SGEO28","SGEO29","SGEO30","SGEO31","SGEO32","SGEO33","SGEO34","SGEO35","SGEO36","SGEO37","SGEO38","SGEO39","SGEO40","SGEO41","SGEO42","SGEO43","SGEO44","SGEO45","HLR1","HLR2","HLR3","HLR4","HLR5","HLR6","HLR7","HLR8","HLR9","HLR10","HLR11","HLR12","HLR13","HLR14","HLR15","HLR16","HLR17","HLR18","HLR19","HLR20"
"T10281800","T10281800",7,1955,19.06,43.41,19.93,2.57,0.81,1.18,2.42,4.76,9.59,20.37,20.6,31.58,41.6,56.36,1.41,1.24,29.02,62.44,6.59,54.99,70.23,64.69,62.54,2.88,8.14,0.52,9.8,11.63,9.05,3.62,-2.21,-3.18,-6.96,-8.85,-3.84,2.8,4.47,8.19,11.11,13.69,224.51,92.7,30.26,191,31.4,69.71,2.34,9.84,-2.59,8.08,7.69,7.97,5.69,3.62,1.09,1.06,1.06,1.85,2.62,5.4,7.61,53.7,8.1,1.1,0.554,11.35,13.57,13.74,5.47,2.97,1.09,0.71,1.18,1.8,2.84,5.17,9.57,-3.28,-3.65,-2.03,0.45,4.77,9.58,13.16,12.84,9.37,5.01,0.18,-2.57,336.1,0,0,9.1,152.5,5.2,3.3,3.1,3.5,9.2,34.3,54.9,55.2,42.8,29.6,18.2,9.3,268.6,67.2,1.77,19.61,0,7.48,71.14,0,0,0,0,0,0.05,7.52,1.37,1.35,5.57,48.88,63.53,17.18,50.33,8.99,25.76,65.24,0.11,34.81,2995.5,57.8,4.2635,2.1317,0.0377,-1.2684,140.9843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.9,0,0,0,0,0,97.8
"T10281800","T10281800",7,1976,9.97,46.21,25.16,7.2,1.43,1.52,2,3.04,6.14,12.21,24.33,41.17,50.34,47.22,29.04,7.87,34.16,49.88,57.37,104.57,7.68,19.16,11.67,24.06,28.22,1.54,3.58,12.7,8.28,5.72,-2.62,-3.31,-5.07,-3.47,-2.46,-1.44,2.5,9.62,11.18,12.44,261.53,91.91,42.03,191,31.4,69.71,2.34,9.84,-2.59,8.08,7.69,7.97,5.69,3.62,1.09,1.06,1.06,1.85,2.62,5.4,7.61,53.7,8.1,1.1,0.554,11.35,13.57,13.74,5.47,2.97,1.09,0.71,1.18,1.8,2.84,5.17,9.57,-3.28,-3.65,-2.03,0.45,4.77,9.58,13.16,12.84,9.37,5.01,0.18,-2.57,336.1,0,0,9.1,152.5,5.2,3.3,3.1,3.5,9.2,34.3,54.9,55.2,42.8,29.6,18.2,9.3,268.6,67.2,1.77,19.61,0,7.48,71.14,0,0,0,0,0,0.05,7.52,1.37,1.35,5.57,48.88,63.53,17.18,50.33,8.99,25.76,65.24,0.11,34.81,2995.5,57.8,4.2635,2.1317,0.0377,-1.2684,140.9843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.9,0,0,0,0,0,97.8
"T10281800","T10281800",7,1968,14.26,52.2,25.3,2.44,1.15,2.3,4.51,8.68,17.34,35.64,50.2,68.06,69.6,50.84,11.59,4.53,10.98,21.78,46.85,39.6,25.81,48.35,61.75,2.37,24.93,11.02,2.32,12.82,10.27,4.32,-0.34,-2.49,-2.63,-5.15,-6.34,1.41,5,8.79,13.64,13.29,149.55,37.29,15.51,191,31.4,69.71,2.34,9.84,-2.59,8.08,7.69,7.97,5.69,3.62,1.09,1.06,1.06,1.85,2.62,5.4,7.61,53.7,8.1,1.1,0.554,11.35,13.57,13.74,5.47,2.97,1.09,0.71,1.18,1.8,2.84,5.17,9.57,-3.28,-3.65,-2.03,0.45,4.77,9.58,13.16,12.84,9.37,5.01,0.18,-2.57,336.1,0,0,9.1,152.5,5.2,3.3,3.1,3.5,9.2,34.3,54.9,55.2,42.8,29.6,18.2,9.3,268.6,67.2,1.77,19.61,0,7.48,71.14,0,0,0,0,0,0.05,7.52,1.37,1.35,5.57,48.88,63.53,17.18,50.33,8.99,25.76,65.24,0.11,34.81,2995.5,57.8,4.2635,2.1317,0.0377,-1.2684,140.9843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.9,0,0,0,0,0,97.8
"T10281800","T10281800",7,1972,7.35,38.44,25.93,3.48,0.47,0.85,1.64,3.27,6.6,13.12,26.49,45.46,55.68,46.89,3.08,9.58,5.81,24.33,8.08,9.78,14.59,157.8,19.36,21.74,3.24,1.61,6.56,14.08,9.65,4.66,-0.4,0.75,-3.63,-5.81,-7.94,-1.68,1.68,8.27,13.54,13.58,72.17,39.72,15.39,191,31.4,69.71,2.34,9.84,-2.59,8.08,7.69,7.97,5.69,3.62,1.09,1.06,1.06,1.85,2.62,5.4,7.61,53.7,8.1,1.1,0.554,11.35,13.57,13.74,5.47,2.97,1.09,0.71,1.18,1.8,2.84,5.17,9.57,-3.28,-3.65,-2.03,0.45,4.77,9.58,13.16,12.84,9.37,5.01,0.18,-2.57,336.1,0,0,9.1,152.5,5.2,3.3,3.1,3.5,9.2,34.3,54.9,55.2,42.8,29.6,18.2,9.3,268.6,67.2,1.77,19.61,0,7.48,71.14,0,0,0,0,0,0.05,7.52,1.37,1.35,5.57,48.88,63.53,17.18,50.33,8.99,25.76,65.24,0.11,34.81,2995.5,57.8,4.2635,2.1317,0.0377,-1.2684,140.9843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.9,0,0,0,0,0,97.8
"T10291500","T10291500",7,2007,24.13,29.5,50.57,46.38,39.31,31.25,12.02,11.64,23.9,35.9,39.38,58.75,84.19,100.02,5.94,12.3,16.03,44.61,31.42,181.36,49.29,84.62,55,31.09,4.21,4.13,13.51,15.5,10.38,6.52,2.17,1.63,-2.29,-4.92,-1.99,1.5,3.94,8.99,11.57,14.2,335.01,72.94,28.33,207,113.6,96.66,3.63,9.96,-4.39,10.47,9.02,10.08,7.18,5.9,3.5,3.87,3,3.91,5.41,9.45,9.37,81.2,10.5,3,0.482,18.02,15.43,13.83,6.1,4.37,2.23,2.12,1.71,2.73,6.26,11.15,12.81,-4.25,-3.93,-2.47,-0.16,3.99,8.53,12.49,12.09,8.79,4.31,-0.73,-3.49,408.1,2.3,0.8,3.7,254.5,13.3,8.7,12.5,29.6,68.6,86.4,90.2,72,54.3,41.7,29.5,17.1,523.9,74.1,2.56,27.46,0,10.97,59.01,0,0,0,0,0,0.06,8.9,1.33,1.41,5.62,46.43,64.05,17.12,54.09,7.1,25.58,67.32,0.11,80.07,2800.9,41.6,4.3943,2.0936,0.0418,-1.4141,132.4108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,18.8,0,76.9
"T10291500","T10291500",7,1960,36.77,43.82,69.15,63.39,41.08,17.74,0.29,0.57,1.18,2.4,4.83,12.59,15.22,30.67,44.96,6.55,29.95,19,118.89,162.43,122.38,24.85,6.16,5.95,71.53,1.68,8.08,14.81,12.45,4.57,2.1,0.28,-4.75,-6.09,-3.62,-0.36,4.35,6.7,13.79,15.96,459.2,55.5,36.5,207,113.6,96.66,3.63,9.96,-4.39,10.47,9.02,10.08,7.18,5.9,3.5,3.87,3,3.91,5.41,9.45,9.37,81.2,10.5,3,0.482,18.02,15.43,13.83,6.1,4.37,2.23,2.12,1.71,2.73,6.26,11.15,12.81,-4.25,-3.93,-2.47,-0.16,3.99,8.53,12.49,12.09,8.79,4.31,-0.73,-3.49,408.1,2.3,0.8,3.7,254.5,13.3,8.7,12.5,29.6,68.6,86.4,90.2,72,54.3,41.7,29.5,17.1,523.9,74.1,2.56,27.46,0,10.97,59.01,0,0,0,0,0,0.06,8.9,1.33,1.41,5.62,46.43,64.05,17.12,54.09,7.1,25.58,67.32,0.11,80.07,2800.9,41.6,4.3943,2.0936,0.0418,-1.4141,132.4108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,18.8,0,76.9
"T10291500","T10291500",7,1999,130.9,84.71,80.98,60.51,30.45,19.98,19.5,37.01,30.34,62.7,68.85,107.46,109.35,128.4,6.89,12.36,16.16,101.14,50.6,208.51,215.53,55.04,126.39,22.47,71.75,3.67,21.93,14.09,9.59,5.28,-1.14,-1.45,-4.04,-2.02,-3.95,-0.07,3.67,9.71,14.82,14.23,604.3,129.66,28.52,207,113.6,96.66,3.63,9.96,-4.39,10.47,9.02,10.08,7.18,5.9,3.5,3.87,3,3.91,5.41,9.45,9.37,81.2,10.5,3,0.482,18.02,15.43,13.83,6.1,4.37,2.23,2.12,1.71,2.73,6.26,11.15,12.81,-4.25,-3.93,-2.47,-0.16,3.99,8.53,12.49,12.09,8.79,4.31,-0.73,-3.49,408.1,2.3,0.8,3.7,254.5,13.3,8.7,12.5,29.6,68.6,86.4,90.2,72,54.3,41.7,29.5,17.1,523.9,74.1,2.56,27.46,0,10.97,59.01,0,0,0,0,0,0.06,8.9,1.33,1.41,5.62,46.43,64.05,17.12,54.09,7.1,25.58,67.32,0.11,80.07,2800.9,41.6,4.3943,2.0936,0.0418,-1.4141,132.4108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,18.8,0,76.9
"T10291500","T10291500",7,1955,64.58,80.38,79.38,65.28,15.39,2.24,2.4,4.79,9.65,22.01,6.95,13.79,27.31,55.08,38.22,8.61,62.89,61.82,40.18,67.92,135.6,125.31,110.43,3.25,3.48,1.83,12.73,13.32,9.8,4.64,-0.62,-1.98,-5.41,-7.06,-4.38,1.81,6.31,10.14,12.22,15.22,377.02,133.32,71.5,207,113.6,96.66,3.63,9.96,-4.39,10.47,9.02,10.08,7.18,5.9,3.5,3.87,3,3.91,5.41,9.45,9.37,81.2,10.5,3,0.482,18.02,15.43,13.83,6.1,4.37,2.23,2.12,1.71,2.73,6.26,11.15,12.81,-4.25,-3.93,-2.47,-0.16,3.99,8.53,12.49,12.09,8.79,4.31,-0.73,-3.49,408.1,2.3,0.8,3.7,254.5,13.3,8.7,12.5,29.6,68.6,86.4,90.2,72,54.3,41.7,29.5,17.1,523.9,74.1,2.56,27.46,0,10.97,59.01,0,0,0,0,0,0.06,8.9,1.33,1.41,5.62,46.43,64.05,17.12,54.09,7.1,25.58,67.32,0.11,80.07,2800.9,41.6,4.3943,2.0936,0.0418,-1.4141,132.4108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,18.8,0,76.9
"T10291500","T10291500",7,1954,61.74,55.08,79.98,86.06,60.22,13.42,25.59,15.41,8.9,19.02,11.81,19.25,37.72,71.92,12.73,21.75,16.51,36.93,162.92,125.92,185.25,47.07,61.19,54.29,12.29,8.92,24.91,15.22,9.3,8.11,4.71,-3.62,-1.86,-2.44,-3.58,1.19,4.91,11.9,12.65,15.41,549.28,75.19,38.26,207,113.6,96.66,3.63,9.96,-4.39,10.47,9.02,10.08,7.18,5.9,3.5,3.87,3,3.91,5.41,9.45,9.37,81.2,10.5,3,0.482,18.02,15.43,13.83,6.1,4.37,2.23,2.12,1.71,2.73,6.26,11.15,12.81,-4.25,-3.93,-2.47,-0.16,3.99,8.53,12.49,12.09,8.79,4.31,-0.73,-3.49,408.1,2.3,0.8,3.7,254.5,13.3,8.7,12.5,29.6,68.6,86.4,90.2,72,54.3,41.7,29.5,17.1,523.9,74.1,2.56,27.46,0,10.97,59.01,0,0,0,0,0,0.06,8.9,1.33,1.41,5.62,46.43,64.05,17.12,54.09,7.1,25.58,67.32,0.11,80.07,2800.9,41.6,4.3943,2.0936,0.0418,-1.4141,132.4108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,18.8,0,76.9
"T10291500","T10291500",7,1975,147.1,114.5,84.46,39.94,3.84,4.62,6.27,12.61,23.97,48.67,70.08,62.55,101.87,130.14,10.62,13.46,30.02,90.15,214.52,221.59,84.19,97.14,63.4,128.45,3.96,16.32,74.98,13.75,9.45,4.38,-3.06,-3.79,-5.4,-3.81,-4.57,-1.18,3.34,10.72,11.73,13.49,653.93,133.63,43.48,207,113.6,96.66,3.63,9.96,-4.39,10.47,9.02,10.08,7.18,5.9,3.5,3.87,3,3.91,5.41,9.45,9.37,81.2,10.5,3,0.482,18.02,15.43,13.83,6.1,4.37,2.23,2.12,1.71,2.73,6.26,11.15,12.81,-4.25,-3.93,-2.47,-0.16,3.99,8.53,12.49,12.09,8.79,4.31,-0.73,-3.49,408.1,2.3,0.8,3.7,254.5,13.3,8.7,12.5,29.6,68.6,86.4,90.2,72,54.3,41.7,29.5,17.1,523.9,74.1,2.56,27.46,0,10.97,59.01,0,0,0,0,0,0.06,8.9,1.33,1.41,5.62,46.43,64.05,17.12,54.09,7.1,25.58,67.32,0.11,80.07,2800.9,41.6,4.3943,2.0936,0.0418,-1.4141,132.4108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,18.8,0,76.9
"T10291500","T10291500",7,1976,23.68,40.87,53.39,60.27,9.92,4.36,6.78,13.61,26.6,50.45,93.43,89.21,101.56,114.5,66.78,4.91,47.4,36.62,68.91,85.24,49.94,24.22,33.41,137.34,31.82,28.15,10.62,13.95,9.2,6.57,-0.18,-3.37,-5.16,-3.58,-2.92,-1.88,2.55,10.62,10.87,13.75,293.02,88.93,52.31,207,113.6,96.66,3.63,9.96,-4.39,10.47,9.02,10.08,7.18,5.9,3.5,3.87,3,3.91,5.41,9.45,9.37,81.2,10.5,3,0.482,18.02,15.43,13.83,6.1,4.37,2.23,2.12,1.71,2.73,6.26,11.15,12.81,-4.25,-3.93,-2.47,-0.16,3.99,8.53,12.49,12.09,8.79,4.31,-0.73,-3.49,408.1,2.3,0.8,3.7,254.5,13.3,8.7,12.5,29.6,68.6,86.4,90.2,72,54.3,41.7,29.5,17.1,523.9,74.1,2.56,27.46,0,10.97,59.01,0,0,0,0,0,0.06,8.9,1.33,1.41,5.62,46.43,64.05,17.12,54.09,7.1,25.58,67.32,0.11,80.07,2800.9,41.6,4.3943,2.0936,0.0418,-1.4141,132.4108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,18.8,0,76.9
"T10291500","T10291500",7,1962,111.39,123.69,101.67,69.07,23.76,0.31,0.62,1.24,2.47,5.79,8.65,15.81,32.05,61.31,33.87,20.25,69.13,15.89,111.76,331.55,106.58,63.08,92.83,28.75,16.95,42.54,29.33,13.23,9.95,3.31,3.83,-5.58,-7.21,-6.12,-5,-1.78,5.12,8.76,13.61,15.34,655.16,105.27,89.38,207,113.6,96.66,3.63,9.96,-4.39,10.47,9.02,10.08,7.18,5.9,3.5,3.87,3,3.91,5.41,9.45,9.37,81.2,10.5,3,0.482,18.02,15.43,13.83,6.1,4.37,2.23,2.12,1.71,2.73,6.26,11.15,12.81,-4.25,-3.93,-2.47,-0.16,3.99,8.53,12.49,12.09,8.79,4.31,-0.73,-3.49,408.1,2.3,0.8,3.7,254.5,13.3,8.7,12.5,29.6,68.6,86.4,90.2,72,54.3,41.7,29.5,17.1,523.9,74.1,2.56,27.46,0,10.97,59.01,0,0,0,0,0,0.06,8.9,1.33,1.41,5.62,46.43,64.05,17.12,54.09,7.1,25.58,67.32,0.11,80.07,2800.9,41.6,4.3943,2.0936,0.0418,-1.4141,132.4108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,18.8,0,76.9
"T10291500","T10291500",7,2008,56.42,77.15,71.58,55.51,20.72,7.82,1.17,0.59,1.07,2.37,4.68,8.17,15.47,29.5,8.46,2.64,49.43,10.93,25.2,146.76,310.64,99.54,16.98,27.57,17.54,17.36,5.94,13.96,9.77,4.3,0.88,-0.97,-2.67,-4.74,-3.6,2.86,4.61,8.38,14.01,15.5,545.6,63,52.07,207,113.6,96.66,3.63,9.96,-4.39,10.47,9.02,10.08,7.18,5.9,3.5,3.87,3,3.91,5.41,9.45,9.37,81.2,10.5,3,0.482,18.02,15.43,13.83,6.1,4.37,2.23,2.12,1.71,2.73,6.26,11.15,12.81,-4.25,-3.93,-2.47,-0.16,3.99,8.53,12.49,12.09,8.79,4.31,-0.73,-3.49,408.1,2.3,0.8,3.7,254.5,13.3,8.7,12.5,29.6,68.6,86.4,90.2,72,54.3,41.7,29.5,17.1,523.9,74.1,2.56,27.46,0,10.97,59.01,0,0,0,0,0,0.06,8.9,1.33,1.41,5.62,46.43,64.05,17.12,54.09,7.1,25.58,67.32,0.11,80.07,2800.9,41.6,4.3943,2.0936,0.0418,-1.4141,132.4108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,18.8,0,76.9
"T10291500","T10291500",7,1961,32.81,61.31,77.37,67.84,37.39,9.42,3.92,1.62,1.31,3.38,5.95,11.43,20.89,43.82,29.33,22.09,69.4,41.19,94.23,42.27,51.7,87.78,169.06,24.68,20.69,2.01,44.96,15.34,12.24,3.69,1.96,-2.2,-2.1,-2.14,-4.51,-2.84,2.85,9.8,13.76,14.81,320.88,132.68,91.49,207,113.6,96.66,3.63,9.96,-4.39,10.47,9.02,10.08,7.18,5.9,3.5,3.87,3,3.91,5.41,9.45,9.37,81.2,10.5,3,0.482,18.02,15.43,13.83,6.1,4.37,2.23,2.12,1.71,2.73,6.26,11.15,12.81,-4.25,-3.93,-2.47,-0.16,3.99,8.53,12.49,12.09,8.79,4.31,-0.73,-3.49,408.1,2.3,0.8,3.7,254.5,13.3,8.7,12.5,29.6,68.6,86.4,90.2,72,54.3,41.7,29.5,17.1,523.9,74.1,2.56,27.46,0,10.97,59.01,0,0,0,0,0,0.06,8.9,1.33,1.41,5.62,46.43,64.05,17.12,54.09,7.1,25.58,67.32,0.11,80.07,2800.9,41.6,4.3943,2.0936,0.0418,-1.4141,132.4108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,18.8,0,76.9
"T10291500","T10291500",7,2002,48.06,68.17,68.89,64.17,47.2,12.91,9.26,6.6,13.19,29.27,11.39,18.46,26.96,44.38,9.98,3.59,24.94,47.82,100.43,47.05,54.53,208.14,161.9,36.62,16.34,4.02,36.76,15.93,11.38,4.89,2.3,-2.47,-1.4,-4.79,-4.74,0.14,7.83,11.73,15.03,13.48,278.36,76.35,28.53,207,113.6,96.66,3.63,9.96,-4.39,10.47,9.02,10.08,7.18,5.9,3.5,3.87,3,3.91,5.41,9.45,9.37,81.2,10.5,3,0.482,18.02,15.43,13.83,6.1,4.37,2.23,2.12,1.71,2.73,6.26,11.15,12.81,-4.25,-3.93,-2.47,-0.16,3.99,8.53,12.49,12.09,8.79,4.31,-0.73,-3.49,408.1,2.3,0.8,3.7,254.5,13.3,8.7,12.5,29.6,68.6,86.4,90.2,72,54.3,41.7,29.5,17.1,523.9,74.1,2.56,27.46,0,10.97,59.01,0,0,0,0,0,0.06,8.9,1.33,1.41,5.62,46.43,64.05,17.12,54.09,7.1,25.58,67.32,0.11,80.07,2800.9,41.6,4.3943,2.0936,0.0418,-1.4141,132.4108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,18.8,0,76.9
"T10291500","T10291500",7,1957,89.9,54.96,82.8,94.76,54.5,27.27,11.2,9.2,18.61,33.75,64.5,74.07,94.85,117.17,15.32,8.56,118.2,65.29,77.68,121.24,141.4,41.43,6.1,94.25,23.11,3.55,29.08,13.63,11.65,3.89,1.83,-0.79,-2.29,-7.1,-2.65,0.39,3.18,10.39,11.91,13.74,532.37,192.05,126.76,207,113.6,96.66,3.63,9.96,-4.39,10.47,9.02,10.08,7.18,5.9,3.5,3.87,3,3.91,5.41,9.45,9.37,81.2,10.5,3,0.482,18.02,15.43,13.83,6.1,4.37,2.23,2.12,1.71,2.73,6.26,11.15,12.81,-4.25,-3.93,-2.47,-0.16,3.99,8.53,12.49,12.09,8.79,4.31,-0.73,-3.49,408.1,2.3,0.8,3.7,254.5,13.3,8.7,12.5,29.6,68.6,86.4,90.2,72,54.3,41.7,29.5,17.1,523.9,74.1,2.56,27.46,0,10.97,59.01,0,0,0,0,0,0.06,8.9,1.33,1.41,5.62,46.43,64.05,17.12,54.09,7.1,25.58,67.32,0.11,80.07,2800.9,41.6,4.3943,2.0936,0.0418,-1.4141,132.4108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,18.8,0,76.9
"T10291500","T10291500",7,1968,44.03,67.29,66.99,61.33,36.58,24.16,12.17,15.61,31.21,64.2,75.67,110.49,127.35,133.18,36.76,12.6,34.52,17.51,75.22,88.97,138.23,90.3,91.71,8.11,48.11,18.09,32.58,14.27,10.73,4.4,1.16,-1.24,-1.92,-4.62,-6.99,0.46,4.88,10.16,13.74,14.41,367.05,64.63,47.12,207,113.6,96.66,3.63,9.96,-4.39,10.47,9.02,10.08,7.18,5.9,3.5,3.87,3,3.91,5.41,9.45,9.37,81.2,10.5,3,0.482,18.02,15.43,13.83,6.1,4.37,2.23,2.12,1.71,2.73,6.26,11.15,12.81,-4.25,-3.93,-2.47,-0.16,3.99,8.53,12.49,12.09,8.79,4.31,-0.73,-3.49,408.1,2.3,0.8,3.7,254.5,13.3,8.7,12.5,29.6,68.6,86.4,90.2,72,54.3,41.7,29.5,17.1,523.9,74.1,2.56,27.46,0,10.97,59.01,0,0,0,0,0,0.06,8.9,1.33,1.41,5.62,46.43,64.05,17.12,54.09,7.1,25.58,67.32,0.11,80.07,2800.9,41.6,4.3943,2.0936,0.0418,-1.4141,132.4108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,18.8,0,76.9
