STAID,ID,Month,Year,qmeas,wb0,wb1,wb2,wb3,wb4,wb5,wb6,wb7,wb8,wb9,wb10,wb11,wb12,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,p6sum,p3sum,p2sum,X.1,DRAIN_SQKM,PPTAVG_BASIN,T_AVG_BASIN,T_MAX_BASIN,T_MIN_BASIN,WD_JAN_BASIN,WD_FEB_BASIN,WD_MAR_BASIN,WD_APR_BASIN,WD_MAY_BASIN,WD_JUN_BASIN,WD_JUL_BASIN,WD_AUG_BASIN,WD_SEP_BASIN,WD_OCT_BASIN,WD_NOV_BASIN,WD_DEC_BASIN,WD_BASIN,WDMAX_BASIN,WDMIN_BASIN,JAN_PPT7100_CM,FEB_PPT7100_CM,MAR_PPT7100_CM,APR_PPT7100_CM,MAY_PPT7100_CM,JUN_PPT7100_CM,JUL_PPT7100_CM,AUG_PPT7100_CM,SEP_PPT7100_CM,OCT_PPT7100_CM,NOV_PPT7100_CM,DEC_PPT7100_CM,JAN_TMP7100_DEGC,FEB_TMP7100_DEGC,MAR_TMP7100_DEGC,APR_TMP7100_DEGC,MAY_TMP7100_DEGC,JUN_TMP7100_DEGC,JUL_TMP7100_DEGC,AUG_TMP7100_DEGC,SEP_TMP7100_DEGC,OCT_TMP7100_DEGC,NOV_TMP7100_DEGC,DEC_TMP7100_DEGC,ET,PERDUN,PERHOR,CONTACT,RUNAVE7100,WB5100_JAN_MM,WB5100_FEB_MM,WB5100_MAR_MM,WB5100_APR_MM,WB5100_MAY_MM,WB5100_JUN_MM,WB5100_JUL_MM,WB5100_AUG_MM,WB5100_SEP_MM,WB5100_OCT_MM,WB5100_NOV_MM,WB5100_DEC_MM,WB5100_ANN_MM,BFI_AVE,HGA,HGB,HGC,HGD,PERMAVE,OMAVE,ROCKDEPAVE,NO4AVE,NO200AVE,NO10AVE,CLAYAVE,SILTAVE,SANDAVE,RFACT,ELEV_MEAN_M_BASIN_30M,SLOPE_PCT_30M,CaO_pct,MgO_pct,LPerm,UCS,granitic,sedimentary,volcanic,SGEO8,SGEO14,SGEO19,SGEO20,SGEO21,SGEO43,SGEO44,HLR15,HLR16,HLR18,HLR19,HLR20
T11315000,T11315000,7,1980,54.19,92.57,105.39,120.85,118.27,129.58,205.78,185.29,133.9,75.9,43.34,43.16,85.8,111.77,16.95,28.73,90.01,75.26,130.61,377.0,435.02,264.41,142.19,120.43,2.7,6.11,11.71,16.41,9.77,5.88,4.36,-0.15,1.34,0.56,2.28,2.1,8.73,15.74,15.19,16.19,1136.63,194.0,118.74,996,54.0,141.09,7.1,12.79,0.9,10.21,10.91,12.1,8.62,6.82,4.71,1.29,2.45,3.6,5.0,11.26,12.53,89.5,12.5,1.3,24.03,22.52,22.14,10.68,6.18,3.27,1.38,1.22,4.96,8.15,17.89,18.75,-0.42,-0.43,1.34,3.37,7.8,12.58,16.46,16.11,13.46,8.44,2.81,0.19,512.2,2.1,0.3,5.2,660.0,91.2,96.0,109.6,103.5,111.6,91.4,68.6,48.5,31.8,25.8,47.3,67.1,892.6,54.6,0.0,33.6,2.99,63.41,7.15,1.69,58.46,62.61,20.54,55.59,7.43,28.88,63.68,144.25,2259.0,22.7,3.7272,1.7855,-1.5844,133.013,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,99.4,0.4,0.0,0.1
T11315000,T11315000,7,1956,22.91,133.47,132.07,151.65,86.94,76.86,87.44,151.37,186.53,56.29,21.08,41.58,78.22,90.42,11.48,14.19,156.36,80.18,42.92,159.76,347.23,837.67,173.89,13.68,15.54,6.37,2.02,15.73,11.66,7.07,2.68,1.33,-3.26,-1.02,-0.33,2.75,10.1,14.04,17.49,13.94,800.64,250.73,170.55,996,54.0,141.09,7.1,12.79,0.9,10.21,10.91,12.1,8.62,6.82,4.71,1.29,2.45,3.6,5.0,11.26,12.53,89.5,12.5,1.3,24.03,22.52,22.14,10.68,6.18,3.27,1.38,1.22,4.96,8.15,17.89,18.75,-0.42,-0.43,1.34,3.37,7.8,12.58,16.46,16.11,13.46,8.44,2.81,0.19,512.2,2.1,0.3,5.2,660.0,91.2,96.0,109.6,103.5,111.6,91.4,68.6,48.5,31.8,25.8,47.3,67.1,892.6,54.6,0.0,33.6,2.99,63.41,7.15,1.69,58.46,62.61,20.54,55.59,7.43,28.88,63.68,144.25,2259.0,22.7,3.7272,1.7855,-1.5844,133.013,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,99.4,0.4,0.0,0.1
T11315000,T11315000,7,1996,6.08,108.35,142.08,185.43,134.71,142.95,155.08,167.71,109.75,62.34,86.26,117.73,140.98,149.44,2.73,24.54,182.59,111.41,203.01,328.08,327.17,389.46,15.76,3.2,2.32,2.55,2.9,17.7,12.46,7.73,4.01,1.56,0.04,1.66,0.31,7.51,11.08,14.52,16.36,15.5,1176.8,318.54,207.13,996,54.0,141.09,7.1,12.79,0.9,10.21,10.91,12.1,8.62,6.82,4.71,1.29,2.45,3.6,5.0,11.26,12.53,89.5,12.5,1.3,24.03,22.52,22.14,10.68,6.18,3.27,1.38,1.22,4.96,8.15,17.89,18.75,-0.42,-0.43,1.34,3.37,7.8,12.58,16.46,16.11,13.46,8.44,2.81,0.19,512.2,2.1,0.3,5.2,660.0,91.2,96.0,109.6,103.5,111.6,91.4,68.6,48.5,31.8,25.8,47.3,67.1,892.6,54.6,0.0,33.6,2.99,63.41,7.15,1.69,58.46,62.61,20.54,55.59,7.43,28.88,63.68,144.25,2259.0,22.7,3.7272,1.7855,-1.5844,133.013,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,99.4,0.4,0.0,0.1
T11315000,T11315000,7,1994,0.44,24.09,48.17,94.05,80.92,73.25,60.67,72.18,62.62,68.69,91.09,106.07,129.99,136.31,0.99,1.72,103.81,78.73,43.82,211.72,82.87,133.91,72.66,67.63,3.1,1.33,1.35,18.4,13.52,8.38,4.79,4.38,-2.31,2.18,-0.4,3.25,8.71,13.46,15.05,14.28,522.67,184.26,105.53,996,54.0,141.09,7.1,12.79,0.9,10.21,10.91,12.1,8.62,6.82,4.71,1.29,2.45,3.6,5.0,11.26,12.53,89.5,12.5,1.3,24.03,22.52,22.14,10.68,6.18,3.27,1.38,1.22,4.96,8.15,17.89,18.75,-0.42,-0.43,1.34,3.37,7.8,12.58,16.46,16.11,13.46,8.44,2.81,0.19,512.2,2.1,0.3,5.2,660.0,91.2,96.0,109.6,103.5,111.6,91.4,68.6,48.5,31.8,25.8,47.3,67.1,892.6,54.6,0.0,33.6,2.99,63.41,7.15,1.69,58.46,62.61,20.54,55.59,7.43,28.88,63.68,144.25,2259.0,22.7,3.7272,1.7855,-1.5844,133.013,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,99.4,0.4,0.0,0.1
T11315000,T11315000,7,1995,197.35,149.44,166.29,193.87,159.18,179.88,95.36,102.73,44.77,18.72,5.69,7.66,12.09,24.09,2.9,57.3,214.11,177.21,574.95,36.21,474.64,187.61,295.86,58.03,33.03,1.43,0.99,15.5,9.27,5.29,1.87,0.12,3.67,-1.15,-1.12,-2.42,7.28,13.45,18.32,18.4,1534.42,448.62,271.41,996,54.0,141.09,7.1,12.79,0.9,10.21,10.91,12.1,8.62,6.82,4.71,1.29,2.45,3.6,5.0,11.26,12.53,89.5,12.5,1.3,24.03,22.52,22.14,10.68,6.18,3.27,1.38,1.22,4.96,8.15,17.89,18.75,-0.42,-0.43,1.34,3.37,7.8,12.58,16.46,16.11,13.46,8.44,2.81,0.19,512.2,2.1,0.3,5.2,660.0,91.2,96.0,109.6,103.5,111.6,91.4,68.6,48.5,31.8,25.8,47.3,67.1,892.6,54.6,0.0,33.6,2.99,63.41,7.15,1.69,58.46,62.61,20.54,55.59,7.43,28.88,63.68,144.25,2259.0,22.7,3.7272,1.7855,-1.5844,133.013,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,99.4,0.4,0.0,0.1
T11315000,T11315000,7,1954,1.46,49.83,78.64,95.28,108.66,107.01,125.36,78.34,64.62,53.62,42.45,61.59,75.19,89.82,2.68,47.09,20.43,69.76,263.42,210.42,200.49,117.04,114.65,50.77,5.97,15.9,11.01,16.99,10.76,10.21,5.92,-0.96,3.19,-0.51,1.41,4.09,8.13,15.36,14.56,16.85,811.61,137.28,67.52,996,54.0,141.09,7.1,12.79,0.9,10.21,10.91,12.1,8.62,6.82,4.71,1.29,2.45,3.6,5.0,11.26,12.53,89.5,12.5,1.3,24.03,22.52,22.14,10.68,6.18,3.27,1.38,1.22,4.96,8.15,17.89,18.75,-0.42,-0.43,1.34,3.37,7.8,12.58,16.46,16.11,13.46,8.44,2.81,0.19,512.2,2.1,0.3,5.2,660.0,91.2,96.0,109.6,103.5,111.6,91.4,68.6,48.5,31.8,25.8,47.3,67.1,892.6,54.6,0.0,33.6,2.99,63.41,7.15,1.69,58.46,62.61,20.54,55.59,7.43,28.88,63.68,144.25,2259.0,22.7,3.7272,1.7855,-1.5844,133.013,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,99.4,0.4,0.0,0.1
T11334300,T11334300,7,1967,10.84,27.45,57.04,111.77,222.78,169.81,100.58,212.77,120.25,27.39,0.34,0.83,1.34,2.82,0.0,42.9,39.51,323.65,263.35,23.64,322.24,232.87,203.33,0.04,3.26,0.04,2.74,24.0,17.31,14.44,4.31,6.5,7.42,5.82,5.71,9.74,14.75,18.93,23.1,20.71,1015.29,406.06,82.41,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1968,0.18,5.44,10.87,22.75,43.46,90.56,102.1,97.21,31.28,7.43,6.02,7.4,13.76,27.45,2.86,5.47,31.4,21.76,116.98,134.16,179.78,123.37,114.32,51.77,10.8,0.76,0.0,23.51,20.37,14.0,11.41,8.75,8.45,4.62,3.43,11.18,15.31,21.03,25.16,24.0,489.55,58.63,36.87,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1977,0.0,0.66,1.16,7.09,2.56,6.29,5.5,3.03,0.37,2.7,0.82,2.16,4.59,2.18,1.99,0.59,96.55,11.94,52.56,65.88,71.65,6.05,51.37,11.01,32.38,70.16,0.38,23.19,21.5,10.42,13.11,6.02,8.65,5.33,7.7,11.86,15.89,19.17,18.68,22.89,299.17,109.08,97.14,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1978,4.18,22.3,44.97,89.58,190.24,187.23,181.39,218.43,110.69,5.98,0.24,0.74,0.3,0.66,0.0,7.37,7.43,237.58,230.35,176.0,345.84,277.04,117.7,3.38,11.99,0.3,1.99,23.02,18.7,15.0,8.88,10.24,6.5,6.57,7.51,9.64,16.1,18.74,23.32,23.19,1004.57,252.38,14.8,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1969,5.89,16.03,32.38,63.99,133.73,179.11,274.6,305.26,105.27,26.57,3.29,1.36,3.72,5.44,0.8,8.11,1.09,117.08,87.46,302.45,532.66,210.73,192.18,52.56,0.73,21.45,2.86,23.24,17.33,16.09,9.9,7.05,3.34,4.72,3.41,8.42,13.91,19.58,19.78,23.51,1048.85,126.28,9.2,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1966,0.33,2.82,5.41,11.18,24.16,41.22,79.47,88.92,103.09,46.94,2.9,3.87,9.36,14.59,2.74,0.75,8.72,53.63,37.82,91.0,96.93,182.27,237.07,21.62,4.51,41.38,0.06,20.71,19.24,16.28,13.29,8.44,4.44,4.14,4.16,8.8,16.58,16.49,21.44,21.56,288.85,63.1,9.47,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1959,0.43,3.97,7.94,16.89,34.22,66.11,124.5,53.84,2.9,3.48,3.45,7.01,13.04,26.04,0.01,0.0,20.09,49.22,51.55,219.04,226.53,41.75,37.1,3.9,9.94,0.53,0.13,24.76,20.12,13.08,13.44,9.9,4.78,6.24,9.78,9.81,17.23,20.35,24.29,21.86,566.43,69.31,20.09,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1965,6.89,14.59,29.7,58.69,126.6,95.21,129.26,240.3,319.77,36.74,3.64,1.75,3.53,6.52,0.06,10.5,6.85,198.32,93.29,46.13,194.29,614.45,212.91,56.55,2.4,5.35,0.0,21.56,16.09,13.74,9.25,7.56,6.77,5.34,5.92,6.63,17.16,17.97,22.34,22.27,549.38,215.67,17.35,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1973,1.78,11.14,22.34,45.17,91.0,176.7,231.26,204.38,75.11,22.34,2.46,4.6,2.73,5.37,0.13,1.65,13.1,39.15,151.54,266.63,369.15,152.99,185.2,35.69,65.11,0.91,0.0,22.94,20.54,17.24,11.33,5.56,6.58,3.58,2.72,6.61,12.66,17.7,22.41,23.35,841.22,53.9,14.75,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1976,0.0,2.18,4.35,8.85,20.12,26.73,37.69,6.45,13.43,14.47,14.31,4.58,10.64,17.76,0.38,0.7,4.27,57.14,52.0,99.74,14.12,38.47,56.52,168.61,3.28,36.23,2.3,22.89,18.9,16.94,8.93,7.22,6.82,6.32,6.7,7.72,12.58,21.82,20.98,21.72,227.97,62.11,4.97,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1975,7.45,17.76,35.7,71.41,146.81,211.2,160.26,48.31,15.24,4.51,6.31,3.76,7.53,19.71,2.3,8.02,16.22,125.84,292.72,289.82,109.43,91.44,71.61,88.6,0.0,0.25,93.43,21.72,19.15,15.05,6.43,6.01,5.46,5.92,5.03,8.79,15.87,21.9,22.57,21.89,842.05,150.08,24.24,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1960,0.11,10.09,20.17,41.53,85.37,128.57,149.14,41.55,2.32,0.25,0.51,4.85,2.04,3.97,0.07,0.0,23.64,93.6,148.59,275.57,202.24,44.16,0.0,0.38,77.07,1.14,0.01,24.51,22.01,13.25,10.31,9.26,5.53,3.84,7.26,11.61,16.05,17.91,22.08,24.76,743.64,117.24,23.64,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1958,10.52,26.04,53.84,106.02,219.99,251.12,203.04,117.61,34.25,4.92,5.16,5.47,9.88,19.77,0.13,35.35,37.58,234.14,334.16,308.35,219.98,153.16,74.36,53.83,10.6,0.0,0.3,21.86,17.46,15.7,9.7,5.31,7.5,5.7,6.51,7.74,11.89,19.21,20.36,22.02,1169.56,307.07,72.93,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1972,0.24,5.37,11.04,21.9,48.12,48.07,95.64,90.34,110.57,12.29,1.54,2.9,3.16,6.26,0.0,5.98,8.16,102.79,33.84,107.4,61.56,289.47,157.02,15.17,26.75,0.6,0.0,23.35,20.16,15.65,9.93,10.79,7.11,3.81,2.18,8.09,12.41,19.3,23.51,23.23,319.73,116.93,14.14,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1974,13.24,19.71,30.65,60.2,126.65,178.98,113.78,169.98,185.02,112.03,6.71,3.72,5.58,11.14,93.43,11.32,0.77,126.62,269.53,83.49,179.76,279.77,306.14,106.28,18.79,0.4,0.13,21.89,19.98,14.94,9.18,7.73,5.7,4.55,5.75,6.65,13.87,18.53,22.08,22.94,671.49,138.71,12.09,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
T11334300,T11334300,7,1970,3.24,8.65,19.48,34.62,72.51,123.55,161.9,272.15,110.13,7.34,6.89,4.5,7.99,16.03,0.0,43.33,0.1,66.46,119.7,89.22,451.3,250.22,90.7,97.9,10.07,0.0,0.8,24.03,19.21,16.28,8.17,8.27,8.14,6.05,6.2,10.24,12.01,20.52,23.55,23.24,770.11,109.89,43.43,1016,166.3,111.31,13.9,21.11,6.23,9.72,9.3,10.87,7.66,3.59,1.63,0.52,0.85,2.04,4.61,9.31,9.62,69.7,10.9,0.5,20.4,18.41,18.24,8.42,4.56,1.42,0.5,0.49,2.46,6.2,14.43,15.74,5.42,6.63,8.17,10.73,14.89,19.45,23.42,22.92,20.4,15.34,9.04,6.01,728.2,2.5,3.4,85.1,354.3,130.3,139.8,134.8,92.0,50.9,25.0,12.2,6.1,4.0,5.1,23.9,73.7,697.9,63.4,0.42,59.91,26.28,13.4,1.56,1.18,46.87,82.13,49.32,76.18,25.57,39.52,34.9,109.65,908.6,22.2,5.4719,2.988,-1.0112,121.7702,0,1,0,0.0,0,0,0.0,19.1,0,80.9,0.0,88.9,11.1,0.0,0.0
